waves,"Sep 05, 2017",4.68,5.1,4.32,4.98,"6,194,560","467,862,000"
waves,"Sep 04, 2017",5.2,5.21,4.24,4.66,"8,324,540","519,570,000"
waves,"Sep 03, 2017",5.27,5.5,4.99,5.2,"5,174,780","526,827,000"
waves,"Sep 02, 2017",5.78,5.87,5.07,5.23,"6,608,910","577,688,000"
waves,"Sep 01, 2017",5.95,6.1,5.72,5.74,"9,556,080","595,498,000"
waves,"Aug 31, 2017",5.47,5.94,5.38,5.94,"9,471,090","546,851,000"
waves,"Aug 30, 2017",5.44,5.49,5.13,5.48,"6,659,820","544,366,000"
waves,"Aug 29, 2017",5.27,5.47,5.13,5.45,"7,581,710","527,066,000"
waves,"Aug 28, 2017",5.22,5.41,5.02,5.26,"7,208,780","522,486,000"
waves,"Aug 27, 2017",5.34,5.51,5.18,5.23,"7,212,980","534,242,000"
waves,"Aug 26, 2017",5.28,5.74,5.11,5.32,"9,123,230","528,242,000"
waves,"Aug 25, 2017",5.02,5.46,4.94,5.27,"9,306,450","502,380,000"
waves,"Aug 24, 2017",4.63,5.02,4.55,5.02,"3,537,820","463,403,000"
waves,"Aug 23, 2017",4.49,4.82,4.44,4.6,"2,989,630","449,053,000"
waves,"Aug 22, 2017",4.38,4.74,3.81,4.46,"3,358,640","437,971,000"
waves,"Aug 21, 2017",4.85,4.88,4.33,4.39,"4,064,960","485,218,000"
waves,"Aug 20, 2017",4.43,4.92,4.29,4.86,"4,519,570","442,870,000"
waves,"Aug 19, 2017",4.3,4.45,4.1,4.43,"3,801,000","429,611,000"
waves,"Aug 18, 2017",4.57,4.73,4.1,4.3,"2,588,840","456,631,000"
waves,"Aug 17, 2017",4.81,4.95,4.46,4.58,"2,609,230","481,390,000"
waves,"Aug 16, 2017",4.8,4.96,4.58,4.83,"2,607,640","479,668,000"
waves,"Aug 15, 2017",4.73,5.16,4.31,4.79,"5,107,560","473,033,000"
waves,"Aug 14, 2017",4.83,5.04,4.54,4.72,"5,089,710","483,469,000"
waves,"Aug 13, 2017",5.05,5.28,4.63,4.79,"5,823,330","504,705,000"
waves,"Aug 12, 2017",5.58,5.58,4.89,5.05,"6,782,250","557,670,000"
waves,"Aug 11, 2017",5.6,5.78,5.13,5.54,"7,567,900","560,241,000"
waves,"Aug 10, 2017",5.24,5.63,5.15,5.6,"7,501,860","524,375,000"
waves,"Aug 09, 2017",5.38,5.45,4.9,5.27,"4,960,110","538,244,000"
waves,"Aug 08, 2017",5.64,5.83,5.04,5.41,"6,867,910","564,066,000"
waves,"Aug 07, 2017",5.18,5.75,4.62,5.64,"7,792,050","518,233,000"
waves,"Aug 06, 2017",4.32,5.37,4.29,5.21,"7,075,590","432,028,000"
waves,"Aug 05, 2017",3.67,4.57,3.65,4.32,"4,831,480","367,228,000"
waves,"Aug 04, 2017",3.87,4.13,3.59,3.67,"4,324,800","386,797,000"
waves,"Aug 03, 2017",3.54,3.96,3.46,3.84,"4,766,700","354,471,000"
waves,"Aug 02, 2017",3.02,3.6,2.96,3.51,"3,739,710","302,169,000"
