neo,"Sep 05, 2017",21.88,23.85,18.93,22.8,"91,402,300","1,093,860,000"
neo,"Sep 04, 2017",30.44,30.44,17.4,21.83,"189,917,000","1,522,090,000"
neo,"Sep 03, 2017",31.77,32.65,28.58,30.32,"43,232,300","1,588,690,000"
neo,"Sep 02, 2017",31.69,34.81,28.55,31.72,"92,722,600","1,584,390,000"
neo,"Sep 01, 2017",33.17,33.57,28.87,32.01,"75,418,900","1,658,680,000"
neo,"Aug 31, 2017",32.93,35.09,32.6,33.16,"49,957,300","1,646,720,000"
neo,"Aug 30, 2017",33.48,35.84,29.71,33.1,"97,289,600","1,673,910,000"
neo,"Aug 29, 2017",38.46,38.46,30.69,33.66,"168,534,000","1,922,840,000"
neo,"Aug 28, 2017",40.23,40.31,37.38,38.45,"41,401,000","2,011,600,000"
neo,"Aug 27, 2017",38.58,41.23,37.42,40.09,"50,649,600","1,928,770,000"
neo,"Aug 26, 2017",40.31,40.52,37.7,38.59,"41,017,800","2,015,360,000"
neo,"Aug 25, 2017",41.96,42.26,39.78,40.3,"47,772,200","2,098,230,000"
neo,"Aug 24, 2017",39.92,42.13,39.31,42.05,"63,875,500","1,996,230,000"
neo,"Aug 23, 2017",35.83,44.03,35.25,40.0,"131,763,000","1,791,670,000"
neo,"Aug 22, 2017",35.16,36.17,31.6,35.85,"68,265,300","1,758,180,000"
neo,"Aug 21, 2017",38.04,38.28,34.15,35.3,"85,955,000","1,902,060,000"
neo,"Aug 20, 2017",39.63,40.65,38.16,38.19,"85,862,200","1,981,640,000"
neo,"Aug 19, 2017",38.86,42.22,35.4,39.97,"168,358,000","1,943,180,000"
neo,"Aug 18, 2017",40.85,41.16,31.32,38.85,"209,845,000","2,042,450,000"
neo,"Aug 17, 2017",45.72,46.34,38.91,40.69,"191,410,000","2,286,130,000"
neo,"Aug 16, 2017",46.98,51.24,44.69,45.54,"170,273,000","2,349,050,000"
neo,"Aug 15, 2017",47.5,47.99,39.52,47.49,"262,801,000","2,375,010,000"
neo,"Aug 14, 2017",47.63,52.02,44.79,47.43,"343,705,000","2,381,360,000"
neo,"Aug 13, 2017",36.86,52.63,35.32,46.65,"448,654,000","1,843,040,000"
neo,"Aug 12, 2017",33.16,37.37,30.45,36.61,"177,772,000","1,657,810,000"
neo,"Aug 11, 2017",36.32,39.13,27.58,33.5,"382,070,000","1,815,780,000"
neo,"Aug 10, 2017",21.68,38.44,21.36,36.18,"360,125,000","1,084,180,000"
neo,"Aug 09, 2017",18.34,21.94,17.46,21.75,"116,795,000","917,009,000"
neo,"Aug 08, 2017",18.73,19.34,15.59,18.27,"124,589,000","936,705,000"
neo,"Aug 07, 2017",15.2,20.24,14.36,18.68,"166,514,000","759,959,000"
neo,"Aug 06, 2017",14.17,16.19,13.42,15.21,"81,450,800","708,471,000"
neo,"Aug 05, 2017",10.39,14.95,10.24,14.02,"82,680,400","519,506,000"
