stratis,"Sep 05, 2017",5.79,6.23,5.11,6.03,"8,514,110","570,643,000"
stratis,"Sep 04, 2017",6.61,6.74,5.35,5.77,"14,669,700","651,334,000"
stratis,"Sep 03, 2017",6.36,6.59,5.99,6.59,"8,487,740","626,826,000"
stratis,"Sep 02, 2017",7.27,7.27,6.18,6.34,"11,500,400","716,038,000"
stratis,"Sep 01, 2017",7.28,7.78,6.97,7.25,"22,610,800","717,199,000"
stratis,"Aug 31, 2017",7.27,7.63,7.11,7.28,"15,100,200","716,572,000"
stratis,"Aug 30, 2017",6.84,7.35,6.72,7.33,"12,604,000","674,382,000"
stratis,"Aug 29, 2017",7.27,7.29,6.49,6.96,"18,303,600","715,769,000"
stratis,"Aug 28, 2017",6.93,7.58,6.62,7.24,"19,477,300","683,032,000"
stratis,"Aug 27, 2017",6.3,7.63,6.29,6.97,"24,137,600","620,679,000"
stratis,"Aug 26, 2017",6.04,6.4,5.89,6.3,"13,291,900","594,785,000"
stratis,"Aug 25, 2017",6.03,6.16,5.79,6.06,"13,223,700","593,706,000"
stratis,"Aug 24, 2017",5.93,6.41,5.9,6.0,"14,075,900","583,904,000"
stratis,"Aug 23, 2017",5.67,6.93,5.55,5.88,"35,363,700","558,913,000"
stratis,"Aug 22, 2017",5.42,5.68,4.79,5.68,"11,947,300","533,582,000"
stratis,"Aug 21, 2017",5.72,5.78,5.27,5.47,"14,688,000","563,415,000"
stratis,"Aug 20, 2017",5.66,5.96,5.43,5.73,"13,936,500","557,626,000"
stratis,"Aug 19, 2017",5.61,5.67,4.87,5.66,"17,616,500","552,835,000"
stratis,"Aug 18, 2017",6.12,6.19,5.36,5.62,"15,643,400","602,570,000"
stratis,"Aug 17, 2017",6.1,6.52,5.83,6.15,"18,775,000","600,694,000"
stratis,"Aug 16, 2017",6.13,6.62,5.97,6.05,"19,390,300","603,644,000"
stratis,"Aug 15, 2017",6.06,7.05,5.64,6.09,"29,168,700","596,646,000"
stratis,"Aug 14, 2017",6.53,6.81,5.47,6.05,"25,360,200","643,558,000"
stratis,"Aug 13, 2017",6.73,7.38,6.21,6.52,"24,769,900","662,468,000"
stratis,"Aug 12, 2017",7.61,7.83,6.49,6.79,"25,362,400","750,072,000"
stratis,"Aug 11, 2017",8.07,8.25,7.45,7.58,"24,356,200","794,844,000"
stratis,"Aug 10, 2017",7.49,8.87,7.2,7.91,"39,078,900","737,685,000"
stratis,"Aug 09, 2017",7.84,7.93,7.33,7.53,"15,452,600","771,777,000"
stratis,"Aug 08, 2017",7.63,8.34,7.45,7.87,"21,843,100","751,997,000"
stratis,"Aug 07, 2017",6.75,7.71,6.56,7.62,"19,820,000","664,642,000"
stratis,"Aug 06, 2017",7.13,7.42,6.68,6.72,"12,383,900","701,954,000"
stratis,"Aug 05, 2017",6.6,7.49,6.58,7.12,"22,170,600","650,402,000"
stratis,"Aug 04, 2017",6.04,6.62,5.86,6.61,"13,083,500","595,242,000"
stratis,"Aug 03, 2017",5.61,6.08,5.53,6.04,"9,794,660","552,183,000"
stratis,"Aug 02, 2017",5.91,6.0,5.4,5.57,"9,212,420","582,364,000"
stratis,"Aug 01, 2017",5.02,5.98,4.94,5.92,"12,038,300","494,159,000"
stratis,"Jul 31, 2017",4.84,5.13,4.66,5.0,"8,754,770","476,325,000"
stratis,"Jul 30, 2017",5.2,5.2,4.75,4.85,"8,457,590","511,780,000"
stratis,"Jul 29, 2017",4.59,5.22,4.4,5.22,"11,185,800","451,636,000"
stratis,"Jul 28, 2017",5.0,5.04,4.33,4.61,"15,690,500","491,910,000"
stratis,"Jul 27, 2017",5.11,5.34,4.74,4.97,"10,071,100","503,595,000"
stratis,"Jul 26, 2017",4.83,5.37,4.57,5.06,"12,565,800","475,864,000"
stratis,"Jul 25, 2017",5.76,5.92,4.31,4.82,"20,657,700","567,608,000"
stratis,"Jul 24, 2017",6.16,6.35,5.65,5.77,"10,593,700","607,093,000"
stratis,"Jul 23, 2017",6.8,6.96,5.94,6.17,"12,522,100","669,425,000"
stratis,"Jul 22, 2017",6.28,7.15,6.25,6.78,"20,602,100","618,085,000"
stratis,"Jul 21, 2017",5.39,6.27,5.22,6.22,"18,578,500","530,496,000"
stratis,"Jul 20, 2017",3.87,5.38,3.87,5.38,"11,643,300","380,850,000"
stratis,"Jul 19, 2017",4.22,4.63,3.82,3.85,"8,872,790","415,559,000"
